"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2021-07-21","'3140KC3R1'","MBS","UMBS MORTPASS 2% 04/35","15yr",,,,,"3035311.63",,,,,,""
"2021-07-21","'31418DNB4'","MBS","UMBS MORTPASS 3% 04/35","15yr",,,,,"3035180",,,,,,""
"2021-07-21","'3140LPFA5'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"3033146.5",,,,,,""
"2021-07-21","'3133ALY28'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"3032510.06",,,,,,""
"2021-07-21","'3140KBRQ9'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"3032150.67",,,,,,""
"2021-07-21","'3133GASG2'","MBS","UMBS MORTPASS 1.5% 11/35","15yr",,,,,"3031000.12",,,,,,""
"2021-07-21","'3132DMS48'","MBS","UMBS MORTPASS 1.5% 02/51","30yr",,,,,"3030838.6",,,,,,""
"2021-07-21","'3140HKEM6'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"3030820.12",,,,,,""
"2021-07-21","'3140F24B3'","MBS","UMBS MORTPASS 2.5% 06/31","15yr",,,,,"3029343.51",,,,,,""
"2021-07-21","'31418CD76'","MBS","UMBS MORTPASS 4.5% 11/46","30yr",,,,,"3028858.4",,,,,,""
"2021-07-21","'3133ABN97'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"3028504.81",,,,,,""
"2021-07-21","'3128MJT83'","MBS","FHLMCGLD 4.5% 02/44","30yr",,,,,"3027560.8",,,,,,""
"2021-07-21","'3128MMWC3'","MBS","FHLMCGLD 3.5% 04/32","15yr",,,,,"3025588.14",,,,,,""
"2021-07-21","'36295R4M7'","MBS","GNMA I MORTPASS 4% 04/39","30yr",,,,,"3024807.7",,,,,,""
"2021-07-21","'3140K7PN7'","MBS","UMBS MORTPASS 3.5% 03/50","30yr",,,,,"3022501.36",,,,,,""
"2021-07-21","'3133HMD55'","MBS","UMBS MORTPASS 1.5% 11/30","Other",,,,,"3022373.59",,,,,,""
"2021-07-21","'3140QEXQ0'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"3022279.7",,,,,,""
"2021-07-21","'3131X6Z29'","MBS","UMBS MORTPASS 3% 08/26","15yr",,,,,"3021070.67",,,,,,""
"2021-07-21","'3140HPBG1'","MBS","UMBS MORTPASS 3.5% 10/33","15yr",,,,,"3019262.88",,,,,,""
"2021-07-21","'36297GLV0'","MBS","GNMA I 4.5% 07/39","30yr",,,,,"3018011.22",,,,,,""
"2021-07-21","'3140L7CA8'","MBS","UMBS MORTPASS 1.5% 04/36","15yr",,,,,"3017771.85",,,,,,""
"2021-07-21","'3140JL2W3'","MBS","UMBS MORTPASS 3.5% 03/49","30yr",,,,,"3017660.34",,,,,,""
"2021-07-21","'31329KXP4'","MBS","UMBS MORTPASS 3% 12/37","Other",,,,,"3016969.26",,,,,,""
"2021-07-21","'3132A7ZH7'","MBS","UMBS MORTPASS 2.5% 10/24","Other",,,,,"3016637.69",,,,,,""
"2021-07-21","'3140K1MD5'","MBS","UMBS MORTPASS 3% 11/49","30yr",,,,,"3014462.6",,,,,,""
"2021-07-21","'3140KUUF7'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"3014197.25",,,,,,""
"2021-07-21","'3140K1VT0'","MBS","UMBS MORTPASS 3.5% 01/50","30yr",,,,,"3013198.37",,,,,,""
"2021-07-21","'31307GJD2'","MBS","FHLMCGLD 3% 02/29","15yr",,,,,"3012177.99",,,,,,""
"2021-07-21","'31417C6E0'","MBS","UMBS MORTPASS 3% 09/32","Other",,,,,"3010632.41",,,,,,""
"2021-07-21","'3132J9UW6'","MBS","FHLMCGLD 3% 05/43","30yr",,,,,"3009681.44",,,,,,""
"2021-07-21","'3138MJHS1'","MBS","UMBS MORTPASS 2.5% 01/28","15yr",,,,,"3009590.01",,,,,,""
"2021-07-21","'3131Y2F78'","MBS","UMBS MORTPASS 4% 06/48","30yr",,,,,"3009200.34",,,,,,""
"2021-07-21","'3140HPAR8'","MBS","UMBS MORTPASS 3% 09/33","15yr",,,,,"3006699.44",,,,,,""
"2021-07-21","'3133G7WS8'","MBS","UMBS MORTPASS 2% 02/35","15yr",,,,,"3004203.1",,,,,,""
"2021-07-21","'3138WMCQ2'","MBS","UMBS MORTPASS 3% 04/43","30yr",,,,,"3001984.39",,,,,,""
"2021-07-21","'3140QC5Z5'","MBS","UMBS MORTPASS 4% 08/49","30yr",,,,,"3000211.08",,,,,,""
"2021-07-21","'36176H6C3'","MBS","GNMA I MORTPASS 3% 07/43","30yr",,,,,"3000170.33",,,,,,""
"2021-07-21","'3140KSA98'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"2998860.6",,,,,,""
"2021-07-21","'3133A7YK9'","MBS","UMBS MORTPASS 3% 07/50","30yr",,,,,"2998722.18",,,,,,""
"2021-07-21","'36296V7H5'","MBS","GNMA I MORTPASS 4% 04/39","30yr",,,,,"2998195.89",,,,,,""
"2021-07-21","'3140JQYE7'","MBS","UMBS MORTPASS 4.5% 06/49","30yr",,,,,"2997844.02",,,,,,""
"2021-07-21","'31335APZ5'","MBS","FHLMCGLD 3.5% 03/46","30yr",,,,,"2997696.3",,,,,,""
"2021-07-21","'31307TEG2'","MBS","FHLMCGLD 3.5% 02/32","15yr",,,,,"2997576.5",,,,,,""
"2021-07-21","'31334WMM0'","MBS","UMBS MORTPASS 4% 06/49","30yr",,,,,"2994320.78",,,,,,""
"2021-07-21","'3138WDU66'","MBS","UMBS MORTPASS 2.5% 01/30","15yr",,,,,"2994302.08",,,,,,""
"2021-07-21","'3140X83S4'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"2993847.2",,,,,,""
"2021-07-21","'3140X8P43'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"2993678.9",,,,,,""
"2021-07-21","'31417GXB7'","MBS","UMBS MORTPASS 3.5% 06/43","30yr",,,,,"2991097.78",,,,,,""
"2021-07-21","'3138XKSU9'","MBS","UMBS MORTPASS 3% 01/29","15yr",,,,,"2989437.73",,,,,,""
"2021-07-21","'3133AKVK3'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"2988897.22",,,,,,""
"2021-07-21","'3140L2DS9'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"2987763.51",,,,,,""
"2021-07-21","'3133A84D6'","MBS","UMBS MORTPASS 2% 08/50","30yr",,,,,"2987268.31",,,,,,""
"2021-07-21","'3140JSAN9'","MBS","UMBS MORTPASS 1.5% 02/51","30yr",,,,,"2985170.78",,,,,,""
"2021-07-21","'3128MMYV9'","MBS","FHLMCGLD 3.5% 02/34","15yr",,,,,"2983051.5",,,,,,""
"2021-07-21","'3140JR5V9'","MBS","UMBS MORTPASS 3.5% 04/49","30yr",,,,,"2982520.33",,,,,,""
"2021-07-21","'3140JVR87'","MBS","UMBS MORTPASS 3.5% 09/49","30yr",,,,,"2980412.68",,,,,,""
"2021-07-21","'31418DM74'","MBS","UMBS MORTPASS 2.5% 04/30","Other",,,,,"2979830.6",,,,,,""
"2021-07-21","'3140X6ZB0'","MBS","UMBS MORTPASS 3% 02/49","30yr",,,,,"2979255.22",,,,,,""
"2021-07-21","'31418ATB4'","MBS","UMBS MORTPASS 2% 05/28","15yr",,,,,"2979069.32",,,,,,""
"2021-07-21","'31339SKK0'","MBS","UMBS MORTPASS 4% 09/49","30yr",,,,,"2978458.93",,,,,,""
"2021-07-21","'31418CEY6'","MBS","UMBS MORTPASS 3% 12/26","Other",,,,,"2977700.07",,,,,,""
"2021-07-21","'3131X8BZ8'","MBS","UMBS MORTPASS 2.5% 10/27","15yr",,,,,"2977614.28",,,,,,""
"2021-07-21","'3140LPLJ9'","MBS","UMBS MORTPASS 1.5% 07/36","15yr",,,,,"2977199",,,,,,""
"2021-07-21","'36297AH89'","MBS","GNMA I MORTPASS 3% 10/42","30yr",,,,,"2977075.98",,,,,,""
"2021-07-21","'3138WFTU0'","MBS","UMBS MORTPASS 2.5% 10/30","15yr",,,,,"2976070.84",,,,,,""
"2021-07-21","'3140K3BZ4'","MBS","UMBS MORTPASS 2% 01/35","15yr",,,,,"2975848.08",,,,,,""
"2021-07-21","'3140L6JV7'","MBS","UMBS MORTPASS 1.5% 05/36","15yr",,,,,"2975632.4",,,,,,""
"2021-07-21","'3133AMKN5'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"2974564",,,,,,""
"2021-07-21","'3132A9NC7'","MBS","UMBS MORTPASS 2% 05/28","15yr",,,,,"2974470.29",,,,,,""
"2021-07-21","'3140LP2D3'","MBS","UMBS MORTPASS 2.5% 05/51","30yr",,,,,"2974203.5",,,,,,""
"2021-07-21","'31307R2K0'","MBS","FHLMCGLD 3% 09/31","15yr",,,,,"2972664.05",,,,,,""
"2021-07-21","'3133KLPD3'","MBS","UMBS MORTPASS 2.5% 03/51","30yr",,,,,"2970928.45",,,,,,""
"2021-07-21","'31307VH25'","MBS","FHLMCGLD 2.5% 01/33","15yr",,,,,"2970171.39",,,,,,""
"2021-07-21","'3128MFGJ1'","MBS","FHLMCGLD 3.5% 04/32","15yr",,,,,"2969762.67",,,,,,""
"2021-07-21","'31418DGY2'","MBS","UMBS MORTPASS 3.5% 10/39","Other",,,,,"2969730.43",,,,,,""
"2021-07-21","'3138M4LA8'","MBS","UMBS MORTPASS 2.5% 09/27","15yr",,,,,"2969131.03",,,,,,""
"2021-07-21","'3140GWQT3'","MBS","UMBS MORTPASS 3.5% 10/47","30yr",,,,,"2968687.02",,,,,,""
"2021-07-21","'36230T3B6'","MBS","GNMA I MORTPASS 3% 05/43","30yr",,,,,"2968476.02",,,,,,""
"2021-07-21","'3140FHZV2'","MBS","UMBS MORTPASS 2.5% 11/31","15yr",,,,,"2968425.21",,,,,,""
"2021-07-21","'3133A7NE5'","MBS","UMBS MORTPASS 2% 07/50","30yr",,,,,"2967525.85",,,,,,""
"2021-07-21","'3140X8LB1'","MBS","UMBS MORTPASS 1.5% 11/50","30yr",,,,,"2967354.66",,,,,,""
"2021-07-21","'3140KWDC9'","MBS","UMBS MORTPASS 2.5% 12/50","30yr",,,,,"2967066.38",,,,,,""
"2021-07-21","'31346YM83'","MBS","UMBS MORTPASS 3% 12/49","30yr",,,,,"2965449.44",,,,,,""
"2021-07-21","'3138W7VG6'","MBS","UMBS MORTPASS 3.5% 03/43","30yr",,,,,"2965392.78",,,,,,""
"2021-07-21","'3138WTJT4'","MBS","UMBS MORTPASS 3% 06/43","30yr",,,,,"2964411.04",,,,,,""
"2021-07-21","'3133AFZV6'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"2963752.85",,,,,,""
"2021-07-21","'3140F2PQ7'","MBS","UMBS MORTPASS 2.5% 05/31","15yr",,,,,"2963685.62",,,,,,""
"2021-07-21","'3138X5AR8'","MBS","UMBS MORTPASS 3.5% 08/43","30yr",,,,,"2963611.34",,,,,,""
"2021-07-21","'3133KHNU6'","MBS","UMBS MORTPASS 3.5% 11/49","30yr",,,,,"2962312.81",,,,,,""
"2021-07-21","'31307UPQ5'","MBS","FHLMCGLD 2.5% 09/32","15yr",,,,,"2961270.88",,,,,,""
"2021-07-21","'3140HCAJ5'","MBS","UMBS MORTPASS 3.5% 03/48","30yr",,,,,"2957079.21",,,,,,""
"2021-07-21","'3133AN5P5'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"2957027",,,,,,""
"2021-07-21","'3133AA6B3'","MBS","UMBS MORTPASS 1.5% 10/50","30yr",,,,,"2955648.2",,,,,,""
"2021-07-21","'3133GBWU4'","MBS","UMBS MORTPASS 1.5% 02/36","15yr",,,,,"2955419.62",,,,,,""
"2021-07-21","'3140HNUX8'","MBS","UMBS MORTPASS 4% 07/48","30yr",,,,,"2955009.14",,,,,,""
"2021-07-21","'3140LN5L7'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"2954471.67",,,,,,""
"2021-07-21","'3138MQH55'","MBS","UMBS MORTPASS 2.5% 01/28","15yr",,,,,"2954224.89",,,,,,""
"2021-07-21","'31417ARG6'","MBS","UMBS MORTPASS 3% 12/26","15yr",,,,,"2952570.2",,,,,,""
"2021-07-21","'3128ME6Z9'","MBS","FHLMCGLD 2.5% 02/32","15yr",,,,,"2950071.89",,,,,,""
"2021-07-21","'3133A7CC1'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"2949372.55",,,,,,""
"2021-07-21","'3140QANR7'","MBS","UMBS MORTPASS 4.5% 11/48","30yr",,,,,"2948657.55",,,,,,""
"2021-07-21","'3138W9CB4'","MBS","UMBS MORTPASS 2% 08/23","Other",,,,,"2948318.49",,,,,,""
"2021-07-21","'3133AMF35'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"2945414",,,,,,""
"2021-07-21","'3133AAPZ9'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"2944890.12",,,,,,""
"2021-07-21","'3140KBKF0'","MBS","UMBS MORTPASS 2.5% 03/50","30yr",,,,,"2944587.29",,,,,,""
"2021-07-21","'3620A8C76'","MBS","GNMA I MORTPASS 3% 01/43","30yr",,,,,"2943374.52",,,,,,""
"2021-07-21","'3138MK3Q7'","MBS","UMBS MORTPASS 3.5% 10/42","30yr",,,,,"2939810.12",,,,,,""
"2021-07-21","'3133A9R49'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"2938400.67",,,,,,""
"2021-07-21","'3132A9QQ3'","MBS","UMBS MORTPASS 3% 04/30","15yr",,,,,"2938140.59",,,,,,""
"2021-07-21","'3140KPGY3'","MBS","UMBS MORTPASS 1.5% 11/35","15yr",,,,,"2937118.73",,,,,,""
"2021-07-21","'36296V7A0'","MBS","GNMA I MORTPASS 4% 03/39","30yr",,,,,"2936967.99",,,,,,""
"2021-07-21","'3133KLAZ0'","MBS","UMBS MORTPASS 1.5% 02/51","30yr",,,,,"2936576.27",,,,,,""
"2021-07-21","'31346YKY8'","MBS","UMBS MORTPASS 3% 11/49","30yr",,,,,"2934557.18",,,,,,""
"2021-07-21","'3133AKB25'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"2934553.79",,,,,,""
"2021-07-21","'3133A2GY0'","MBS","UMBS MORTPASS 3.5% 02/50","30yr",,,,,"2932664.66",,,,,,""
"2021-07-21","'3140KABK1'","MBS","UMBS MORTPASS 2.5% 05/35","15yr",,,,,"2929191.22",,,,,,""
"2021-07-21","'3140K3V82'","MBS","UMBS MORTPASS 2.5% 04/50","30yr",,,,,"2929046.5",,,,,,""
"2021-07-21","'3133GC6V9'","MBS","UMBS MORTPASS 1.5% 04/36","15yr",,,,,"2928937.64",,,,,,""
"2021-07-21","'3140JWTG5'","MBS","UMBS MORTPASS 2.5% 11/49","30yr",,,,,"2928558.97",,,,,,""
"2021-07-21","'3140X8ZU4'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"2927923.22",,,,,,""
"2021-07-21","'3131YDNB6'","MBS","UMBS MORTPASS 2.5% 06/49","30yr",,,,,"2927021.11",,,,,,""
"2021-07-21","'3140KKTR5'","MBS","UMBS MORTPASS 2.5% 10/50","30yr",,,,,"2926677.43",,,,,,""
"2021-07-21","'3140K0G93'","MBS","UMBS MORTPASS 3% 11/34","15yr",,,,,"2925601.4",,,,,,""
"2021-07-21","'3140H6U64'","MBS","UMBS MORTPASS 3% 12/32","15yr",,,,,"2924285.42",,,,,,""
"2021-07-21","'3133AMNJ1'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"2923903",,,,,,""
"2021-07-21","'3138MP4N2'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"2923186.56",,,,,,""
"2021-07-21","'3140JYGZ3'","MBS","UMBS MORTPASS 3% 08/49","30yr",,,,,"2922490.84",,,,,,""
"2021-07-21","'3133AGJB6'","MBS","UMBS MORTPASS 1.5% 02/51","30yr",,,,,"2922397.62",,,,,,""
"2021-07-21","'3133A2TF7'","MBS","UMBS MORTPASS 2.5% 03/50","30yr",,,,,"2921744.37",,,,,,""
"2021-07-21","'3140L8J84'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"2920613.92",,,,,,""
"2021-07-21","'3131Y17L8'","MBS","UMBS MORTPASS 4% 07/48","30yr",,,,,"2919985.39",,,,,,""
"2021-07-21","'3140HJ2Q3'","MBS","UMBS MORTPASS 4% 06/48","30yr",,,,,"2919147.11",,,,,,""
"2021-07-21","'3140JPUW3'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"2918844.67",,,,,,""
"2021-07-21","'3140HFEA3'","MBS","UMBS MORTPASS 3% 02/33","15yr",,,,,"2918814.44",,,,,,""
"2021-07-21","'3131YBJV1'","MBS","UMBS MORTPASS 4% 04/49","30yr",,,,,"2918631.31",,,,,,""
"2021-07-21","'3140Q9LP6'","MBS","UMBS MORTPASS 3% 07/33","15yr",,,,,"2915601.21",,,,,,""
"2021-07-21","'3140KAC38'","MBS","UMBS MORTPASS 3% 04/50","30yr",,,,,"2915297.38",,,,,,""
"2021-07-21","'3133GB4V3'","MBS","UMBS MORTPASS 2% 01/36","15yr",,,,,"2914279.53",,,,,,""
"2021-07-21","'3140LUK91'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"2913346",,,,,,""
"2021-07-21","'3140QBCP1'","MBS","UMBS MORTPASS 4% 03/49","30yr",,,,,"2911923.12",,,,,,""
"2021-07-21","'3138ERFS4'","MBS","UMBS MORTPASS 2.5% 09/31","15yr",,,,,"2911120.03",,,,,,""
"2021-07-21","'3140X9XT7'","MBS","UMBS MORTPASS 2% 02/36","15yr",,,,,"2908685.76",,,,,,""
"2021-07-21","'3133AEZQ0'","MBS","UMBS MORTPASS 2.5% 01/51","30yr",,,,,"2906034.63",,,,,,""
"2021-07-21","'3138M0NP1'","MBS","UMBS MORTPASS 2.5% 06/27","15yr",,,,,"2905816.41",,,,,,""
"2021-07-21","'3140L44D8'","MBS","UMBS MORTPASS 1.5% 03/51","30yr",,,,,"2904589.82",,,,,,""
"2021-07-21","'3140K1HF6'","MBS","UMBS MORTPASS 3.5% 09/49","30yr",,,,,"2904462.53",,,,,,""
"2021-07-21","'31334WTP6'","MBS","UMBS MORTPASS 3.5% 06/49","30yr",,,,,"2902161.83",,,,,,""
"2021-07-21","'3133KHA22'","MBS","UMBS MORTPASS 4% 08/49","30yr",,,,,"2902112.82",,,,,,""
"2021-07-21","'31307WGT5'","MBS","FHLMCGLD 3.5% 07/33","15yr",,,,,"2899300.38",,,,,,""
"2021-07-21","'3133KKHY8'","MBS","UMBS MORTPASS 2.5% 10/50","30yr",,,,,"2898501.7",,,,,,""
"2021-07-21","'3140HJX89'","MBS","UMBS MORTPASS 4% 08/48","30yr",,,,,"2896491.41",,,,,,""
"2021-07-21","'3140L7DK5'","MBS","UMBS MORTPASS 2% 05/36","15yr",,,,,"2894198.64",,,,,,""
"2021-07-21","'3133G8YC9'","MBS","UMBS MORTPASS 2% 06/35","15yr",,,,,"2894181.73",,,,,,""
"2021-07-21","'3140Q7XH5'","MBS","UMBS MORTPASS 3% 11/47","30yr",,,,,"2893856.87",,,,,,""
"2021-07-21","'3140JYSX5'","MBS","UMBS MORTPASS 3% 08/49","30yr",,,,,"2893648.76",,,,,,""
"2021-07-21","'3131Y1F54'","MBS","UMBS MORTPASS 4.5% 05/48","30yr",,,,,"2890902.16",,,,,,""
"2021-07-21","'3133A0ER1'","MBS","UMBS MORTPASS 2.5% 12/49","30yr",,,,,"2889736.67",,,,,,""
"2021-07-21","'3138AXGX3'","MBS","UMBS MORTPASS 3% 02/27","15yr",,,,,"2889735.9",,,,,,""
"2021-07-21","'3133AFQC8'","MBS","UMBS MORTPASS 1.5% 02/51","30yr",,,,,"2889693.41",,,,,,""
"2021-07-21","'3133G7KT9'","MBS","UMBS MORTPASS 3% 12/34","15yr",,,,,"2889177.25",,,,,,""
"2021-07-21","'3140JUZD9'","MBS","UMBS MORTPASS 3.5% 06/49","30yr",,,,,"2889171.4",,,,,,""
"2021-07-21","'3140HPC39'","MBS","UMBS MORTPASS 4.5% 01/49","30yr",,,,,"2886449.48",,,,,,""
"2021-07-21","'3138MBVY9'","MBS","UMBS MORTPASS 2.5% 09/27","15yr",,,,,"2885710.09",,,,,,""
"2021-07-21","'3140X5FA6'","MBS","UMBS MORTPASS 4% 05/49","30yr",,,,,"2884430.17",,,,,,""
"2021-07-21","'3140F7EZ8'","MBS","UMBS MORTPASS 2.5% 05/31","15yr",,,,,"2882232.91",,,,,,""
"2021-07-21","'3140KCKS0'","MBS","UMBS MORTPASS 3% 04/50","30yr",,,,,"2881955.95",,,,,,""
"2021-07-21","'3140JPE35'","MBS","UMBS MORTPASS 3.5% 06/49","30yr",,,,,"2881861.26",,,,,,""
"2021-07-21","'3140L1L45'","MBS","UMBS MORTPASS 2% 03/36","15yr",,,,,"2881817.07",,,,,,""
"2021-07-21","'3140HDRP1'","MBS","UMBS MORTPASS 3% 11/49","30yr",,,,,"2880569.56",,,,,,""
"2021-07-21","'3138W6QM1'","MBS","UMBS MORTPASS 3% 04/27","15yr",,,,,"2879096.5",,,,,,""
"2021-07-21","'3128MDM34'","MBS","FHLMCGLD 4% 12/26","15yr",,,,,"2878356.44",,,,,,""
"2021-07-21","'31417BPM3'","MBS","UMBS MORTPASS 3% 04/27","15yr",,,,,"2877683.42",,,,,,""
"2021-07-21","'31418B5D4'","MBS","UMBS MORTPASS 3% 06/36","Other",,,,,"2876733.32",,,,,,""
"2021-07-21","'3133A7VJ5'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"2876083.02",,,,,,""
"2021-07-21","'3133A0AK0'","MBS","UMBS MORTPASS 3% 12/49","30yr",,,,,"2872662.1",,,,,,""
"2021-07-21","'3138EGWP5'","MBS","UMBS MORTPASS 5.5% 05/39","30yr",,,,,"2872562.98",,,,,,"Y"
"2021-07-21","'31417GG42'","MBS","UMBS MORTPASS 2.5% 05/28","15yr",,,,,"2872477.52",,,,,,""
"2021-07-21","'3128M8RH9'","MBS","FHLMCGLD 6.5% 04/39","30yr",,,,,"2869327.61",,,,,,"Y"
"2021-07-21","'3138ERQE3'","MBS","UMBS MORTPASS 3.5% 10/24","Other",,,,,"2867930.97",,,,,,"Y"
"2021-07-21","'3133KKAF6'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"2866698.36",,,,,,""
"2021-07-21","'3138W36E8'","MBS","UMBS MORTPASS 3% 03/43","30yr",,,,,"2866580.32",,,,,,""
"2021-07-21","'3132DMEL5'","MBS","UMBS MORTPASS 3.5% 11/49","30yr",,,,,"2866281.72",,,,,,""
"2021-07-21","'36181D6U5'","MBS","GNMA I MORTPASS 3% 05/43","30yr",,,,,"2866159.32",,,,,,""
"2021-07-21","'3140JNBX7'","MBS","UMBS MORTPASS 4% 01/49","30yr",,,,,"2865153.48",,,,,,""
"2021-07-21","'3133GDJZ4'","MBS","UMBS MORTPASS 1.5% 06/36","15yr",,,,,"2864638",,,,,,""
"2021-07-21","'3133G9N21'","MBS","UMBS MORTPASS 2% 08/35","15yr",,,,,"2863633.16",,,,,,""
"2021-07-21","'3140K4K90'","MBS","UMBS MORTPASS 3.5% 03/50","30yr",,,,,"2862960.17",,,,,,""
"2021-07-21","'3138WJSG4'","MBS","UMBS MORTPASS 2.5% 01/27","Other",,,,,"2862781.25",,,,,,""
"2021-07-21","'3140KFLC7'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"2861485.81",,,,,,""
"2021-07-21","'3140X8AZ0'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"2860434.83",,,,,,""
"2021-07-21","'3133A9B95'","MBS","UMBS MORTPASS 2% 08/50","30yr",,,,,"2860362.61",,,,,,""
"2021-07-21","'3132KFSQ6'","MBS","FHLMCGLD 2.5% 12/31","15yr",,,,,"2858419.22",,,,,,""
"2021-07-21","'3140KJA72'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"2858399.59",,,,,,""
"2021-07-21","'31339UFX3'","MBS","UMBS MORTPASS 2.5% 10/49","30yr",,,,,"2858178.32",,,,,,""
"2021-07-21","'31410K5K6'","MBS","UMBS MORTPASS 6.5% 11/38","30yr",,,,,"2858165.46",,,,,,""
"2021-07-21","'31307WR97'","MBS","FHLMCGLD 3.5% 09/33","15yr",,,,,"2855653.95",,,,,,""
"2021-07-21","'3132AC2M1'","MBS","UMBS MORTPASS 2.5% 01/30","15yr",,,,,"2852863.21",,,,,,""
"2021-07-21","'3140J8FS7'","MBS","UMBS MORTPASS 2.5% 04/28","Other",,,,,"2851950.43",,,,,,""
"2021-07-21","'3138EKLX1'","MBS","UMBS MORTPASS 2% 02/28","15yr",,,,,"2851378.23",,,,,,""
"2021-07-21","'3140L8LR9'","MBS","UMBS MORTPASS 2.5% 05/51","30yr",,,,,"2850696.26",,,,,,""
"2021-07-21","'3132CWAW4'","MBS","UMBS MORTPASS 2.5% 06/34","15yr",,,,,"2850314.03",,,,,,""
"2021-07-21","'3133AGFM6'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"2849654.71",,,,,,""
"2021-07-21","'3133AG3X5'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"2847907.55",,,,,,""
"2021-07-21","'3132A5J22'","MBS","UMBS MORTPASS 4.5% 07/48","30yr",,,,,"2847474.39",,,,,,""
"2021-07-21","'3140QGD46'","MBS","UMBS MORTPASS 1.5% 12/50","30yr",,,,,"2844409.65",,,,,,""
"2021-07-21","'3140K04L9'","MBS","UMBS MORTPASS 3% 11/49","30yr",,,,,"2843994.68",,,,,,""
"2021-07-21","'3140JQZ30'","MBS","UMBS MORTPASS 4% 03/49","30yr",,,,,"2842382.02",,,,,,""
"2021-07-21","'36202FFT8'","MBS","GNMA II 4.5% 04/40","30yr",,,,,"2841874.08",,,,,,""
"2021-07-21","'3128MJZK9'","MBS","FHLMCGLD 4.5% 01/47","30yr",,,,,"2841688.48",,,,,,""
"2021-07-21","'3138MC5N0'","MBS","UMBS MORTPASS 2.5% 09/27","15yr",,,,,"2841103.21",,,,,,""
"2021-07-21","'3140QDSM7'","MBS","UMBS MORTPASS 3% 05/35","15yr",,,,,"2840730.52",,,,,,""
"2021-07-21","'3131X7PJ1'","MBS","UMBS MORTPASS 3% 04/27","15yr",,,,,"2839957",,,,,,""
"2021-07-21","'3131XCFW2'","MBS","UMBS MORTPASS 2% 09/31","15yr",,,,,"2837644.78",,,,,,""
"2021-07-21","'3140KUEB4'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"2837561.31",,,,,,""
"2021-07-21","'31417C5C5'","MBS","UMBS MORTPASS 3.5% 09/42","30yr",,,,,"2835939.34",,,,,,""
"2021-07-21","'3132A7UX7'","MBS","UMBS MORTPASS 2.5% 01/23","Other",,,,,"2835025.36",,,,,,""
"2021-07-21","'3140QASS0'","MBS","UMBS MORTPASS 4.5% 03/49","30yr",,,,,"2834900.44",,,,,,""
"2021-07-21","'3140KUF98'","MBS","UMBS MORTPASS 2% 11/35","15yr",,,,,"2834418.91",,,,,,""
"2021-07-21","'31307TY39'","MBS","FHLMCGLD 3.5% 05/32","15yr",,,,,"2834099.76",,,,,,""
"2021-07-21","'31307FGE5'","MBS","FHLMCGLD 3% 11/28","15yr",,,,,"2831242.67",,,,,,""
"2021-07-21","'3133GDAE0'","MBS","UMBS MORTPASS 1.5% 05/36","15yr",,,,,"2830812.4",,,,,,""
"2021-07-21","'3140L3C82'","MBS","UMBS MORTPASS 1.5% 04/36","15yr",,,,,"2829849.02",,,,,,""
