GNR 2021-029,10B,0.005526512429
GNR 2021-029,10C,0.004168273249
GNR 2021-029,10D,0.3902460068
GNR 2021-029,10E,0.008117259847
GNR 2021-029,10F,0.2973755035
GNR 2021-029,12A,0.001714001742
GNR 2021-029,12B,0.001
GNR 2021-029,13A,0.0004826588732
GNR 2021-029,13B,0.0004826585235
GNR 2021-029,14A,0.06260068586
GNR 2021-029,14B,0.07992770626
GNR 2021-029,15,0.04553445103
GNR 2021-029,T,0
GNR 2021-027,1,0.0007807611936
GNR 2021-027,2A,0.05
GNR 2021-027,3,0.002943681975
GNR 2021-027,4,0.002603768053
GNR 2021-027,5,0.0365341956
GNR 2021-027,6,0.029
GNR 2021-027,7,0.3840305489
GNR 2021-027,8,0.03250048877
GNR 2021-027,10,0.000425697491
GNR 2021-027,11A,0.5390584689
GNR 2021-027,11B,0.03887501964
GNR 2021-027,11C,0.02014340502
GNR 2021-027,11D,0.8704515071
GNR 2021-027,12,0.09523452707
GNR 2021-027,13A,0.596996885
GNR 2021-027,13B,0
GNR 2021-027,13C,0.4204560088
GNR 2021-027,13D,0.577
GNR 2021-027,14,0.002413534789
GNR 2021-027,15,0.07625879436
GNR 2021-027,16A,0.2579017815
GNR 2021-027,16B,0
GNR 2021-027,16C,0.001292166275
GNR 2021-027,16D,0.07164407752
GNR 2021-027,17,0.08037623857
GNR 2021-027,18,0.001123565911
GNR 2021-027,19A,0.05044695974
GNR 2021-027,20,0.05783963989
GNR 2021-027,21A,0.04349770752
GNR 2021-027,21B,0.001189254703
GNR 2021-027,21C,0.0003515069134
GNR 2021-027,T,0.027
GNR 2021-026,1,0.029
GNR 2021-026,2,0.06270896968
GNR 2021-026,3,0.105
GNR 2021-026,4,0.05712861066
GNR 2021-026,5,0.05712860512
GNR 2021-026,6,0.029
GNR 2021-026,T,0
GNR 2021-025,1,0.029
GNR 2021-025,2,0
GNR 2021-025,3,0.005934074583
GNR 2021-025,4,0.3942896694
GNR 2021-025,5,0.001171125456
GNR 2021-025,6,0.002094158012
GNR 2021-025,7,0.006210409904
GNR 2021-025,8,0.001040195579
GNR 2021-025,9,0.06980549498
GNR 2021-025,10,0.05233061659
GNR 2021-025,11,0.0006359584603
GNR 2021-025,T,0.029
GNR 2021-024,1A,0.01962076154
GNR 2021-024,1B,0.001118442912
GNR 2021-024,1C,0.001148211553
GNR 2021-024,1D,0.02439645542
GNR 2021-024,1E,0.001000766474
GNR 2021-024,1F,0.0002692844017
GNR 2021-024,1G,0.002300043351
GNR 2021-024,1H,0.01906070436
GNR 2021-024,2A,0.0008416917695
GNR 2021-024,2B,0.001179885234
GNR 2021-024,2C,0.07494215696
GNR 2021-024,3,0.06345078247
GNR 2021-024,4,0.003486890975
GNR 2021-024,6,0.1071902671
GNR 2021-024,7A,0.008902524608
GNR 2021-024,7B,0.07261107234
GNR 2021-024,8,0.000732248428
GNR 2021-024,9,0
GNR 2021-024,10,0.423
GNR 2021-024,11,0.03251163081
GNR 2021-024,12,0.002271212814
GNR 2021-024,13,0.04159584568
GNR 2021-024,T,0.027
GNR 2021-023,1,0.039
GNR 2021-023,2,0.03015389847
GNR 2021-023,3A,0.01754724209
GNR 2021-023,3B,0.04785844729
GNR 2021-023,4,0.01169902721
GNR 2021-023,5,0.05650116284
GNR 2021-023,6,0.04358127406
