HP|202106|20210712
PS|36225AAB6|780002|X|SP|19941101|6.5|20240715|100005000|129193.77|.00129187|9999|Multiple Issuers|132900.64|79553.76|81882.49|7|27|329|360||94||707|||||||
PS|36225AAE0|780005|X|SP|19941101|8.5|20241115|101005000|72822.27|.00072097|9999|Multiple Issuers|74828.31|53575.06|53671.01|9|35|321|360||96||686|||||||
PS|36225AAF7|780006|X|SP|19941101|8.5|20241115|100555641|98302.87|.00097759|9999|Multiple Issuers|100547.79|59646.26|66624.76|9|34|323|360||98||652|||||||
PS|36225AAK6|780010|X|SP|19941101|9.5|20230315|146740848|160.75|.00000109|9999|Multiple Issuers|175.86|35615.13|35615.13|10|7|351|360||85||597|||||||
PS|36225AAM2|780012|X|SP|19941101|9.5|20241015|13014196|112.94|.00000867|9999|Multiple Issuers|122.86|34980|34980|10|12|346|360||94||752|||||||
PS|36225AAQ3|780015|X|SP|19941101|9|20241115|20984159|2240.8|.00010678|9999|Multiple Issuers|2266.63|97333.48|97333.48|9.5|20|335|360||96||757|||||||
PS|36225AAR1|780016|X|SP|19941101|8.5|20211215|66192091|3.89|.00000005|9999|Multiple Issuers|4.93|52782|52782|9|5|354|360||96||697|||||||
PS|36225AAS9|780017|X|SP|19941101|9.5|20241015|17659828|2.67|.00000015|9999|Multiple Issuers|4.17|25830.42|25830.42|10|3|354|360||100||675|||||||
PS|36225AAW0|780021|X|SP|19941201|7.5|20231215|236005000|124617.53|.00052802|9999|Multiple Issuers|129023.13|57755.97|58646.49|8|20|337|360||91||731|||||||
PS|36225AAX8|780022|X|SP|19941201|10|20241015|28454532|24.53|.00000086|9999|Multiple Issuers|60.51|30960|30960|10.5|2|346|360||100||606|||||||
PS|36225AAY6|780023|X|SP|19941201|7|20240915|157417625|180034.58|.00114367|9999|Multiple Issuers|184831.89|70647.82|72980.59|7.5|27|329|360||94||707|||||||
PS|36225AA59|780028|X|SP|19941201|8|20241115|100368973|77686.02|.000774|9999|Multiple Issuers|80101.64|62942.65|64993.97|8.5|28|330|360||92||687|||||||
PS|36225AA67|780029|X|SP|19941201|9|20241115|128018370|309.77|.00000241|9999|Multiple Issuers|326.64|70970.97|70970.97|9.5|4|356|360||101||785|||||||
PS|36225AA75|780030|X|SP|19941201|7|20240615|102041657|108628.08|.00106454|9999|Multiple Issuers|112617.41|79253.16|82024.65|7.5|25|331|360||93||683|||||||
PS|36225AA83|780031|X|SP|19941201|7|20240715|202035707|253143.2|.00125296|9999|Multiple Issuers|260083.83|74843.88|76904.53|7.5|29|328|360||96||656|||||||
PS|36225AA91|780032|X|SP|19941201|6.5|20240815|303032574|519728.74|.00171509|9999|Multiple Issuers|533455.33|77415.54|79002.66|7|28|329|360||96||729|||||||
PS|36225ABA7|780033|X|SP|19941201|6.5|20240715|240009229|351803.6|.00146579|9999|Multiple Issuers|360878.18|73800.05|75743|7|27|329|360||96||660|||||||
PS|36225ABB5|780034|X|SP|19941201|7|20240815|335116970|407500.65|.00121599|9999|Multiple Issuers|418866.04|73883.43|75953.72|7.5|26|330|360||95||690|||||||
PS|36225ABC3|780035|X|SP|19941201|6.5|20240715|195804475|333835.33|.00170494|9999|Multiple Issuers|342068.95|82762.84|86731.76|7|27|330|360||96||676|||||||
PS|36225ABD1|780036|X|SP|19941201|8.5|20241215|64259975|43150.03|.00067149|9999|Multiple Issuers|44472.1|46534.63|46591.5|9|32|321|360||96||726|||||||
PS|36225ABK5|780042|X|SP|19950101|8|20250115|229156985|189019.5|.00082484|9999|Multiple Issuers|197834.03|70170.34|71890.3|8.5|32|324|360||95||687|||||||
PS|36225AB25|780057|X|SP|19950201|7.5|20250215|140159948|105095|.00074982|9999|Multiple Issuers|108463.91|75338.97|78814.58|8|27|330|360||95||703|||||||
PS|36225AB33|780058|X|SP|19950201|7|20250115|155559580|128020.93|.00082297|9999|Multiple Issuers|131752.7|75081.71|78890.47|7.5|27|329|360||96||704|||||||
PS|36225AB58|780060|X|SP|19950201|8|20250215|115695000|78686.76|.00068012|9999|Multiple Issuers|81130.79|72895.15|74044.74|8.5|33|323|360||96||752|||||||
PS|36225AB66|780061|X|SP|19950201|9|20250215|100024313|47355.91|.00047344|9999|Multiple Issuers|49232.72|53278.46|54365.18|9.5|29|327|360||92||674|||||||
PS|36225AB90|780064|X|SP|19950201|8.5|20250215|136941863|92400.33|.00067474|9999|Multiple Issuers|94557.59|64432.3|68044.6|9|34|323|360||94||697|||||||
PS|36225ACD0|780068|X|SP|19950301|8.5|20250315|100005000|52040.3|.00052037|9999|Multiple Issuers|54048.75|54255.98|55168.68|9|32|322|360||94||737|||||||
PS|36225ACJ7|780073|X|SP|19950301|9|20250315|100336467|70779.5|.00070542|9999|Multiple Issuers|73006.97|53839.69|54296.66|9.5|38|318|360||97||714|||||||
PS|36225ACK4|780074|X|SP|19950301|9|20221215|76504999|843.85|.00001102|9999|Multiple Issuers|906.79|58448.58|60043.87|9.5|10|349|360||93||642|||||||
PS|36225ACL2|780075|X|SP|19950301|8|20250315|52027231|34710.36|.00066715|9999|Multiple Issuers|35387.07|72376.73|73842.9|8.5|31|326|360||97||659|||||||
PS|36225ACM0|780076|X|SP|19950301|8|20250215|173141407|127208.55|.0007347|9999|Multiple Issuers|133806.43|71417.34|72872.24|8.5|30|325|360||95||729|||||||
PS|36225ACN8|780077|X|SP|19950301|8|20250315|155137760|99094.94|.00063875|9999|Multiple Issuers|101680.91|63859.73|64924.47|8.5|30|327|360||94||647|||||||
PS|36225ACP3|780078|X|SP|19950301|7.5|20250215|50115332|33442.39|.0006673|9999|Multiple Issuers|34677.44|60496.46|62756.18|8|23|334|360||93||733|||||||
PS|36225ACQ1|780079|X|SP|19950301|8.5|20241015|50005002|21841.12|.00043677|9999|Multiple Issuers|22406.46|63023.55|64547.25|9|28|329|360||96||740|||||||
PS|36225ACR9|780080|X|SP|19950301|9|20250315|102004999|81364.82|.00079765|9999|Multiple Issuers|83381.86|56516.56|56984.08|9.5|38|318|360||95||712|||||||
PS|36225ACS7|780081|X|SP|19950301|10|20250215|367645000|16.21|.00000004|9999|Multiple Issuers|16.54|24949|24949|10.5|42|316|360||86|||||||||
PS|36225AC24|780089|X|SP|19950301|8|20250315|43015411|21474.24|.00049922|9999|Multiple Issuers|22668.08|60140.51|60349.99|8.5|28|327|360||97||753|||||||
PS|36225AC32|780090|X|SP|19950301|9|20211215|85009154|104.96|.00000123|9999|Multiple Issuers|287.02|69275.54|69275.54|9.5|1|357|360||95||662|||||||
PS|36225AC65|780093|X|SP|19950301|6.5|20240715|51341825|80292.5|.00156388|9999|Multiple Issuers|82114.04|69473.15|71590.69|7|28|330|360||94||692|||||||
PS|36225ADA5|780097|X|SP|19950401|8|20250415|180278985|125969.15|.00069874|9999|Multiple Issuers|129744.21|64580.16|66808.44|8.5|31|325|360||95||671|||||||
PS|36225ADC1|780099|X|SP|19950401|8.5|20211215|24042204|153.33|.00000637|9999|Multiple Issuers|199.06|56916.54|56916.54|9|5|355|360||98||697|||||||
PS|36225ADJ6|780105|X|SP|19950401|7|20250115|200572831|251670.43|.00125475|9999|Multiple Issuers|258835.4|76169.7|78465.42|7.5|29|328|360||94||688|||||||
PS|36225ADQ0|780111|X|SP|19950401|8.5|20250415|36265064|29769.97|.00082089|9999|Multiple Issuers|30089.58|88805.67|89976.4|9|39|318|360||96||687|||||||
PS|36225ADS6|780113|X|SP|19950401|7|20241015|267346752|371795.99|.00139068|9999|Multiple Issuers|386547.85|79285.86|84808.45|7.5|29|327|360||95||673|||||||
PS|36225ADT4|780114|X|SP|19950401|9|20211215|100027112|641.34|.00000641|9999|Multiple Issuers|985.95|64268.1|64268.1|9.5|3|357|360||97||769|||||||
PS|36225ADU1|780115|X|SP|19950401|8.5|20250415|221860590|145851.07|.00065739|9999|Multiple Issuers|148697.22|64008.6|65909.06|9|35|320|360||95||713|||||||
PS|36225ADZ0|780120|X|SP|19950401|9.5|20211215|20046933|276.93|.00001381|9999|Multiple Issuers|276.94|34642.61|34866.92|10|3|357|360||89||801|||||||
PS|36225AD23|780121|X|SP|19950401|10|20250415|52005000|573.57|.00001102|9999|Multiple Issuers|690.05|25556.92|25556.92|10.5|7|353|360||100||806|||||||
PS|36225AD31|780122|X|SP|19950401|9.5|20211215|32976005|27.41|.00000083|9999|Multiple Issuers|39.77|25846|25846|10|3|354|360||100||677|||||||
PS|36225AEA4|780129|X|SP|19950501|7|20241115|135999566|164367.63|.00120858|9999|Multiple Issuers|169769.71|74998.98|77998.18|7.5|27|330|360||94||680|||||||
PS|36225AEB2|780130|X|SP|19950501|7.5|20250515|100023613|103226.87|.00103202|9999|Multiple Issuers|107142.79|83545|86849.57|8|26|331|360||89||747|||||||
PS|36225AEG1|780135|X|SP|19950501|6.5|20240815|33155000|52894.74|.00159537|9999|Multiple Issuers|54882.85|70006.97|72083.39|7|26|329|360||96||641|||||||
PS|36225AEH9|780136|X|SP|19950501|7|20240615|54170170|55527.41|.00102505|9999|Multiple Issuers|57035.98|66513.69|70024.73|7.5|25|332|360||96||692|||||||
PS|36225AEJ5|780137|X|SP|19950501|9.5|20230815|132171793|2079.46|.00001573|9999|Multiple Issuers|2387.83|46036.91|54706.89|10|6|349|360||95||657|||||||
PS|36225AEL0|780139|X|SP|19950501|7.5|20250515|100568784|74313.27|.00073892|9999|Multiple Issuers|76567.56|72947.44|75196.12|8|26|331|360||95||686|||||||
PS|36225AER7|780144|X|SP|19950501|7|20240715|75002863|80575.09|.00107429|9999|Multiple Issuers|84252.57|76833.18|79781.41|7.5|26|331|360||95||632|||||||
PS|36225AEV8|780148|X|SP|19950501|7.5|20250115|81605000|94344.62|.00115611|9999|Multiple Issuers|98575.99|70800.51|73675.16|8|31|326|360||94||717|||||||
PS|36225AEY2|780151|X|SP|19950501|9|20211215|100075828|89.11|.00000089|9999|Multiple Issuers|162.68|40435.32|40435.32|9.5|3|357|360||99||657|||||||
